cic,industry,obs,employment,members,covered,percentmem,percentcov,year
3570,Motor vehicles and motor vehicle equipment manufacturing,1048000,958519,219308,224289,22.88,23.4,2011
3580,Aircraft and parts manufacturing,510000,383946,75229,84471,19.59,22.0,2011
3590,Aerospace products and parts manufacturing,495000,411885,54818,58001,13.31,14.08,2011
3670,Railroad rolling stock manufacturing,22000,18772,1833,1833,9.77,9.77,2011
3680,Ship and boat building,237000,141701,31018,36604,21.89,25.83,2011
3690,Other transportation equipment manufacturing,39000,32927,5829,5829,17.71,17.71,2011
3770,Sawmills and wood preservation,172000,121966,9056,11423,7.43,9.37,2011
3780,"Veneer, plywood, and engineered wood products",41000,22734,1491,2540,6.56,11.17,2011
3790,Prefabricated wood buildings and mobile homes,31000,21242,0,0,0.0,0.0,2011
3870,Miscellaneous wood products,230000,162656,4371,4511,2.69,2.77,2011
3890,Furniture and related product manufacturing,529000,429772,30191,32990,7.03,7.68,2011
3960,Medical equipment and supplies manufacturing,772000,592032,18775,22302,3.17,3.77,2011
3970,"Toys, amusement, and sporting goods manufacturing",135000,107841,2600,2600,2.41,2.41,2011
3980,"Miscellaneous manufacturing, n.e.c.",551000,405547,8487,10835,2.09,2.67,2011
3990,Not specified manufacturing industries,173000,151119,12465,12625,8.25,8.35,2011
6000,WHOLESALE TRADE,4400000,3427476,151330,166382,4.42,4.85,2011
4070,"Motor vehicles, parts and supplies, merchant wholesalers",196000,168513,8004,8004,4.75,4.75,2011
4080,"Furniture and home furnishing, merchant wholesalers",78000,65847,516,516,0.79,0.79,2011
4090,"Lumber and other construction materials, merchant wholesalers",164000,130883,3123,3845,2.39,2.94,2011
4170,"Professional and commercial equipment and supplies, merchant wholesalers",420000,342252,5560,7535,1.62,2.2,2011
4180,"Metals and minerals, except petroleum, merchant wholesalers",61000,43266,3821,3821,8.83,8.83,2011
4190,"Electrical goods, merchant wholesalers",216000,173645,4740,4740,2.73,2.73,2011
4260,"Hardware, plumbing and heating equipment, and supplies, merchant wholesaler",185000,127109,3107,3214,2.44,2.53,2011
4270,"Machinery, equipment, and supplies, merchant wholesalers",442000,325357,7746,7746,2.38,2.38,2011
4280,"Recyclable material, merchant wholesalers",122000,96200,852,852,0.89,0.89,2011
4290,"Miscellaneous durable goods, merchant wholesalers",107000,87112,1546,1546,1.78,1.78,2011
4370,"Paper and paper products, merchant wholesalers",75000,61368,3716,3716,6.06,6.06,2011
4380,"Drugs, sundries, and chemical and allied products, merchant  wholesalers",303000,242753,7516,8819,3.1,3.63,2011
4390,"Apparel, fabrics, and notions, merchant wholesalers",108000,91352,3646,3646,3.99,3.99,2011
4470,"Groceries and related products, merchant wholesalers",984000,769862,66996,76789,8.7,9.97,2011
4480,"Farm product raw materials, merchant wholesalers",111000,60210,1358,1358,2.26,2.26,2011
4490,"Petroleum and petroleum products, merchant wholesalers",206000,157652,5757,5757,3.65,3.65,2011
4560,"Alcoholic beverages, merchant wholesalers",184000,138952,9726,9726,7.0,7.0,2011
4570,"Farm supplies, merchant wholesalers",90000,62049,3804,3804,6.13,6.13,2011
4580,"Miscellaneous  nondurable goods, merchant wholesalers",232000,187277,8619,9771,4.6,5.22,2011
4585,"Wholesale electronic markets, agents and brokers",76000,62785,0,0,0.0,0.0,2011
4590,Not specified wholesale trade,40000,33022,1168,1168,3.54,3.54,2011
7000,RETAIL TRADE,19192000,14690679,723435,809288,4.92,5.51,2011
4670,Automobile dealers,1439000,1116946,27530,32815,2.46,2.94,2011
4680,Other motor vehicle dealers,167000,121762,2097,2097,1.72,1.72,2011
4690,"Auto parts, accessories, and tire stores",639000,503026,6356,7391,1.26,1.47,2011
4770,Furniture and home furnishings stores,568000,433171,5088,9764,1.17,2.25,2011
4780,Household appliance stores,67000,49684,1127,2835,2.27,5.71,2011
4790,"Radio, TV, and computer stores",600000,500111,10591,11641,2.12,2.33,2011
4870,Building material and supplies dealers,1083000,817655,16276,17578,1.99,2.15,2011
4880,Hardware stores,307000,225244,2687,4398,1.19,1.95,2011
4890,Lawn and garden equipment and supplies stores,339000,219212,2392,3509,1.09,1.6,2011
4970,Grocery stores,3613000,2765867,462785,498247,16.73,18.01,2011
4980,Specialty food stores,290000,239431,4515,4515,1.89,1.89,2011
4990,"Beer, wine, and liquor stores",154000,113326,7660,7660,6.76,6.76,2011
5070,Pharmacies and drug stores,1070000,798967,29540,37381,3.7,4.68,2011
5080,"Health and personal care, except drug, stores",355000,294290,4966,4966,1.69,1.69,2011
5090,Gasoline stations,593000,416180,4848,6734,1.16,1.62,2011
5170,"Clothing and accessories, except shoe, stores",1126000,921193,11998,18754,1.3,2.04,2011
5180,Shoe stores,192000,164973,1952,1952,1.18,1.18,2011
5190,"Jewelry, luggage, and leather goods stores",187000,145551,2233,2233,1.53,1.53,2011
5270,"Sporting goods, camera, and hobby and toy stores",549000,399915,3236,4987,0.81,1.25,2011
5280,"Sewing, needlework, and piece goods stores",59000,44298,2668,2668,6.02,6.02,2011
5290,Music stores,86000,78548,0,0,0.0,0.0,2011
5370,Book stores and news dealers,176000,130605,3455,3455,2.65,2.65,2011
5380,Department stores and discount stores,2864000,2227311,54252,61895,2.44,2.78,2011
5390,Miscellaneous general merchandise stores,652000,504061,30910,33638,6.13,6.67,2011
5470,Retail florists,104000,64836,0,0,0.0,0.0,2011
5480,Office supplies and stationery stores,203000,145117,4479,4479,3.09,3.09,2011
5490,Used merchandise stores,225000,157371,0,0,0.0,0.0,2011
5570,"Gift, novelty, and souvenir shops",189000,132483,2692,2692,2.03,2.03,2011
5580,Miscellaneous retail stores,510000,390154,4186,5099,1.07,1.31,2011
5590,Electronic shopping,107000,82126,0,0,0.0,0.0,2011
5591,Electronic auctions,12000,9007,0,0,0.0,0.0,2011
5592,Mail order houses,84000,57976,981,1516,1.69,2.62,2011
5670,Vending machine operators,38000,28287,0,1030,0.0,3.64,2011
5680,Fuel dealers,143000,71884,4214,4666,5.86,6.49,2011
5690,Other direct selling establishments,136000,109042,2276,2276,2.09,2.09,2011
5790,Not specified retail trade,266000,211052,5429,6402,2.57,3.03,2011
8000,TRANSPORTATION & WAREHOUSING,6986000,5404709,1554008,1647898,28.75,30.49,2011
6070,Air transportation,618000,486281,208878,215422,42.95,44.3,2011
6080,Rail transportation,373000,246541,172332,174503,69.9,70.78,2011
6090,Water transportation,88000,69371,9928,10087,14.31,14.54,2011
6170,Truck transportation,1875000,1464659,140886,146773,9.62,10.02,2011
6180,Bus service and urban transit,647000,478362,205806,217640,43.02,45.5,2011
6190,Taxi and limousine service,203000,161677,9034,9899,5.59,6.12,2011
6270,Pipeline transportation,91000,56506,5475,7027,9.69,12.44,2011
6280,Scenic and sightseeing transportation,58000,27933,283,283,1.01,1.01,2011
6290,Services incidental to transportation,865000,718271,126923,142382,17.67,19.82,2011
6370,Postal Service,975000,699514,476829,512779,68.17,73.31,2011
6380,Couriers and messengers,795000,650925,177046,186520,27.2,28.65,2011
6390,Warehousing and storage,398000,344663,20582,24578,5.97,7.13,2011
9000,INFORMATION,3849000,2949802,307817,329967,10.44,11.19,2011
6470,Newspaper publishers,397000,268469,18142,19117,6.76,7.12,2011
6480,"Publishing, except newspapers and software",320000,231912,5917,6398,2.55,2.76,2011
6490,Software publishing,78000,58901,1173,1173,1.99,1.99,2011
6570,Motion pictures and video industries,363000,321611,46265,47239,14.39,14.69,2011
6590,Sound recording industries,21000,17704,141,141,0.8,0.8,2011
6670,Radio and television broadcasting and cable,775000,580352,35038,41038,6.04,7.07,2011
6672,Internet publishing and broadcasting,72000,58037,0,0,0.0,0.0,2011
6680,Wired telecommunications carriers,680000,530608,115085,120466,21.69,22.7,2011
6690,Other telecommunications services,660000,534636,49879,53863,9.33,10.07,2011
6695,"Data processing, hosting, and related services",122000,97499,0,725,0.0,0.74,2011
6770,Libraries and archives,311000,215668,32881,36510,15.25,16.93,2011
6780,Other information services,50000,34400,3292,3292,9.57,9.57,2011
10000,FINANCE & INSURANCE,8372000,6235222,95196,124050,1.53,1.99,2011
6870,Banking and related activities,2822000,2081715,18099,29335,0.87,1.41,2011
6880,"Savings institutions, including credit unions",377000,256182,4700,4700,1.83,1.83,2011
6890,Non-depository credit and related activities,921000,698907,3998,6468,0.57,0.93,2011
6970,"Securities, commodities, funds, trusts, and other financial investments",1194000,946459,21032,25477,2.22,2.69,2011
6990,Insurance carriers and related activities,3058000,2251957,47365,58068,2.1,2.58,2011
11000,REAL ESTATE & RENTAL & LEASING,2653000,2089245,90280,103459,4.32,4.95,2011
7070,Real estate,2193000,1734006,74839,85267,4.32,4.92,2011
7080,Automotive equipment rental and leasing,213000,173312,9351,11180,5.4,6.45,2011
7170,Video tape and disk rental,38000,24727,1006,1006,4.07,4.07,2011
7180,Other consumer goods rental,102000,75817,128,128,0.17,0.17,2011
7190,"Commercial, industrial, and other intangible assets rental and leasing",107000,81381,4953,5875,6.09,7.22,2011
12000,"PROF., SCIENTIFIC, TECHNICAL SERVICES",9761000,7474588,116449,165789,1.56,2.22,2011
7270,Legal services,1638000,1269931,16483,23901,1.3,1.88,2011
7280,"Accounting, tax preparation, bookkeeping, and payroll services",959000,758987,4454,9314,0.59,1.23,2011
7290,"Architectural, engineering, and related services",1705000,1250089,37842,51792,3.03,4.14,2011
7370,Specialized design services,213000,183519,2524,2524,1.38,1.38,2011
7380,Computer systems design and related services,2147000,1696772,20237,27789,1.19,1.64,2011
7390,"Management, scientific, and technical consulting services",1217000,924664,11543,17906,1.25,1.94,2011
7460,Scientific research and development services,766000,523776,12008,17921,2.29,3.42,2011
7470,Advertising and related services,508000,415761,6973,7979,1.68,1.92,2011
7480,Veterinary services,328000,233476,0,1344,0.0,0.58,2011
7490,"Other professional, scientific, and technical services",280000,217609,4381,5316,2.01,2.44,2011
13000,MANAGEMENT & RELATED SERVICES,6350000,5086024,200110,235312,3.93,4.63,2011
7570,Management of companies and enterprises,235000,171373,2900,3283,1.69,1.92,2011
7580,Employment services,1086000,889681,21183,33361,2.38,3.75,2011
7590,Business support services,921000,721398,4952,10967,0.69,1.52,2011
7670,Travel arrangements and reservation services,300000,219782,6816,7267,3.1,3.31,2011
7680,Investigation and security services,927000,751944,43976,51680,5.85,6.87,2011
7690,Services to buildings and dwellings,1194000,936326,45070,45549,4.81,4.86,2011
7770,Landscaping services,861000,765665,17853,19752,2.33,2.58,2011
7780,Other administrative and other support services,293000,221875,6047,7828,2.73,3.53,2011
7790,Waste management and remediation services,533000,407976,51308,55622,12.58,13.63,2011
14000,EDUCATIONAL SERVICES,17472000,12640759,4211946,4675435,33.32,36.99,2011
7860,Elementary and secondary schools,11659000,8456074,3625262,3986941,42.87,47.15,2011
7870,"Colleges and universities, including junior colleges",5033000,3593519,555034,643121,15.45,17.9,2011
7880,"Business, technical, and trade schools and training",136000,108933,7660,12168,7.03,11.17,2011
7890,"Other schools, instruction, and educational services",644000,482232,23989,33203,4.97,6.89,2011
15000,HEALTH CARE & SOCIAL ASSISTANCE,23860000,17538327,1661660,1880364,9.47,10.72,2011
7970,Offices of physicians,1713000,1346465,43134,51821,3.2,3.85,2011
7980,Offices of dentists,971000,742419,8367,13473,1.13,1.81,2011
7990,Offices of chiropractors,99000,72963,0,874,0.0,1.2,2011
8070,Offices of optometrists,147000,103689,1049,1196,1.01,1.15,2011
8080,Offices of other health practitioners,147000,112517,5535,6352,4.92,5.65,2011
8090,Outpatient care centers,1658000,1150809,85265,96782,7.41,8.41,2011
8170,Home health care services,1199000,932078,86359,95880,9.27,10.29,2011
8180,Other health care services,2172000,1582735,124573,144768,7.87,9.15,2011
8190,Hospitals,8548000,6344334,907673,1008956,14.31,15.9,2011
8270,Nursing care facilities,2463000,1745531,140192,155251,8.03,8.89,2011
8290,"Residential care facilities, without nursing",1036000,734927,37944,44482,5.16,6.05,2011
8370,Individual and family services,1917000,1357033,154443,182205,11.38,13.43,2011
8380,"Community food and housing, and emergency services",141000,94234,7166,10130,7.61,10.75,2011
8390,Vocational rehabilitation services,229000,155417,13615,14207,8.76,9.14,2011
8470,Child day care services,1420000,1063170,46337,53980,4.36,5.08,2011
16000,"ARTS, ENTERTAINMENT, & RECREATION",3333000,2465572,158064,172588,6.41,7.0,2011
8560,"Independent artists, performing arts, spectator sports, & related industrie",490000,408095,29396,31056,7.2,7.61,2011
8570,"Museums, art galleries, historical sites, and similar institutions",532000,369068,47254,50509,12.8,13.69,2011
8580,Bowling centers,57000,44939,0,0,0.0,0.0,2011
8590,"Other amusement, gambling, and recreation industries",2254000,1643468,81413,91022,4.95,5.54,2011
17000,ACCOMODATION & FOOD SERVICES,12050000,9340927,200102,230647,2.14,2.47,2011
8660,Traveler accommodation,1923000,1277857,91785,99875,7.18,7.82,2011
8670,"Recreational vehicle parks and camps, and rooming and boarding houses",125000,90068,3371,4309,3.74,4.79,2011
8680,Restaurants and other food services,9725000,7778171,101831,122628,1.31,1.58,2011
8690,"Drinking places, alcoholic beverages",277000,194830,3114,3833,1.6,1.97,2011
18000,"OTHER SERVICES, EXC. PUBLIC ADMIN.",7234000,5498480,188901,213934,3.44,3.89,2011
8770,Automotive repair and maintenance,1042000,838659,18823,22946,2.24,2.74,2011
8780,Car washes,145000,126575,590,590,0.47,0.47,2011
8790,Electronic and precision equipment repair and maintenance,163000,140564,4700,5808,3.34,4.13,2011
8870,Commercial and industrial machinery and equipment repair and maintenance,317000,250554,21456,22719,8.56,9.07,2011
8880,Personal and household goods repair and maintenance,121000,94807,3755,3934,3.96,4.15,2011
8970,Barber shops,44000,38171,0,0,0.0,0.0,2011
8980,Beauty salons,752000,579191,5608,10169,0.97,1.76,2011
8990,Nail salons and other personal care services,296000,234999,0,1101,0.0,0.47,2011
9070,Drycleaning and laundry services,389000,303733,14494,15196,4.77,5.0,2011
9080,"Funeral homes, cemeteries, and crematories",121000,91919,4218,4711,4.59,5.13,2011
9090,Other personal services,293000,240371,17474,17474,7.27,7.27,2011
9160,Religious organizations,1368000,1032090,6026,11205,0.58,1.09,2011
9170,"Civic, social, advocacy organizations, and grantmaking and giving services",923000,575733,13135,14845,2.28,2.58,2011
9180,Labor unions,108000,78546,55814,56973,71.06,72.54,2011
9190,"Business, professional, political, and similar organizations",220000,128027,6440,6440,5.03,5.03,2011
9290,Private households,932000,744534,16362,19815,2.2,2.66,2011
19000,PUBLIC ADMINISTRATION,9759000,6784573,2221667,2462558,32.75,36.3,2011
9370,Executive offices and legislative bodies,1351000,867891,190399,209480,21.94,24.14,2011
9380,Public finance activities,507000,348276,103012,121402,29.58,34.86,2011
9390,Other general government and support,178000,130826,33244,35479,25.41,27.12,2011
9470,"Justice, public order, and safety activities",3685000,2812010,1248772,1333382,44.41,47.42,2011
9480,Administration of human resource programs,1419000,955540,290154,324705,30.37,33.98,2011
9490,Administration of environmental quality and housing programs,508000,298103,72367,87666,24.28,29.41,2011
9570,Administration of economic programs and space research,923000,591117,166939,189210,28.24,32.01,2011
9590,National security and international affairs,1188000,780806,116777,161231,14.96,20.65,2011
