cic,industry,obs,employment,members,covered,percentmem,percentcov,year
2170,"Resin, synthetic rubber and fibers, and filaments manufacturing",222000,195331,10007,10007,5.12,5.12,2014
2180,Agricultural chemical manufacturing,53000,28731,2274,2274,7.92,7.92,2014
2190,Pharmaceutical and medicine manufacturing,559000,482195,21381,22300,4.43,4.62,2014
2270,"Paint, coating, and adhesives manufacturing",77000,65784,3614,5405,5.49,8.22,2014
2280,"Soap, cleaning compound, and cosmetic manufacturing",154000,133729,10195,12294,7.62,9.19,2014
2290,Industrial and miscellaneous chemicals,513000,420249,52445,54917,12.48,13.07,2014
2370,Plastics product manufacturing,388000,310049,16931,20447,5.46,6.59,2014
2380,Tire manufacturing,83000,74063,10165,11167,13.73,15.08,2014
2390,"Rubber products, except tires, manufacturing",93000,76852,7536,7536,9.81,9.81,2014
5000,DURABLE GOODS MANUFACTURING,11292000,9177301,885649,954729,9.65,10.4,2014
2470,"Pottery, ceramics, and plumbing fixture manufacturing",31000,23096,3448,4454,14.93,19.29,2014
2480,Structural clay product manufacturing,33000,23701,9068,9698,38.26,40.92,2014
2490,Glass and glass product manufacturing,181000,146651,22210,23323,15.15,15.9,2014
2570,"Cement, concrete, lime, and gypsum product manufacturing",181000,133327,17832,19651,13.38,14.74,2014
2590,Miscellaneous nonmetallic mineral product manufacturing,84000,53061,6342,6342,11.95,11.95,2014
2670,Iron and steel mills and steel product manufacturing,343000,303350,70616,70616,23.28,23.28,2014
2680,Aluminum production and processing,73000,60619,17327,18502,28.58,30.52,2014
2690,Nonferrous metal (except aluminum) production and processing,60000,48114,5501,5501,11.43,11.43,2014
2770,Foundries,91000,78028,12770,12770,16.37,16.37,2014
2780,Metal forgings and stampings,61000,43935,5425,5425,12.35,12.35,2014
2790,Cutlery and hand tool manufacturing,40000,31665,3762,3762,11.88,11.88,2014
2870,"Structural metals, and boiler, tank, and shipping container manufacturing",439000,340938,35466,36600,10.4,10.74,2014
2880,"Machine shops; turned product; screw, nut, and bolt manufacturing",300000,233497,8565,9609,3.67,4.12,2014
2890,"Coating, engraving, heat treating and allied activities",88000,70830,1310,2568,1.85,3.63,2014
2970,Ordnance,65000,37951,6407,6838,16.88,18.02,2014
2980,Miscellaneous fabricated metal products manufacturing,334000,265002,21667,23980,8.18,9.05,2014
2990,Not specified metal industries,18000,16535,3559,3559,21.53,21.53,2014
3070,Agricultural implement manufacturing,224000,127676,17561,17561,13.75,13.75,2014
3080,"Construction, and mining and oil and gas field machinery manufacturing",226000,179107,15913,17899,8.88,9.99,2014
3095,Commercial and service industry machinery manufacturing,89000,74072,3830,4952,5.17,6.69,2014
3170,Metalworking machinery manufacturing,193000,156319,5276,6072,3.38,3.88,2014
3180,"Engines, turbines, and power transmission equipment manufacturing",77000,63749,7975,9497,12.51,14.9,2014
3190,"Machinery manufacturing, n.e.c.",844000,681787,53282,58258,7.82,8.54,2014
3365,Computer and peripheral equipment manufacturing,302000,243904,7226,7226,2.96,2.96,2014
3370,"Communications, and audio and video equipment manufacturing",164000,143370,3858,3858,2.69,2.69,2014
3380,"Navigational, measuring, electromedical, and control instruments manufacturing",305000,225671,15333,15333,6.79,6.79,2014
3390,"Electronic component and product manufacturing, n.e.c.",774000,629294,7950,11179,1.26,1.78,2014
3470,Household appliance manufacturing,90000,85642,11601,11601,13.55,13.55,2014
3490,"Electrical lighting and electrical equipment manufacturing, and other electrical",399000,329909,27460,27837,8.32,8.44,2014
3570,Motor vehicles and motor vehicle equipment manufacturing,1336000,1242068,223049,233377,17.96,18.79,2014
3580,Aircraft and parts manufacturing,578000,433326,54281,62867,12.53,14.51,2014
3590,Aerospace product and parts manufacturing,427000,371814,56728,62751,15.26,16.88,2014
3670,Railroad rolling stock manufacturing,34000,29794,12605,12605,42.31,42.31,2014
3680,Ship and boat building,244000,164682,24869,28411,15.1,17.25,2014
3690,Other transportation equipment manufacturing,41000,32501,3090,3481,9.51,10.71,2014
3770,Sawmills and wood preservation,152000,107150,4115,5871,3.84,5.48,2014
3780,"Veneer, plywood, and engineered wood products",59000,45947,1975,1975,4.3,4.3,2014
3790,Prefabricated wood buildings and mobile homes,44000,31742,984,984,3.1,3.1,2014
3875,Miscellaneous wood products,232000,187389,5685,6740,3.03,3.6,2014
3895,Furniture and related product manufacturing,431000,362560,18503,22578,5.1,6.23,2014
3960,Medical equipment and supplies manufacturing,645000,515175,11758,14133,2.28,2.74,2014
3970,"Sporting and athletic goods, and doll, toy and game manufacturing",132000,103380,368,779,0.36,0.75,2014
3980,"Miscellaneous manufacturing, n.e.c.",571000,463131,19765,22012,4.27,4.75,2014
3990,Not specified manufacturing industries,257000,235821,19314,21671,8.19,9.19,2014
6000,WHOLESALE TRADE,4079000,3239086,107258,129268,3.31,3.99,2014
4070,"Motor vehicles, parts and supplies, merchant wholesalers",189000,146824,2660,3368,1.81,2.29,2014
4080,"Furniture and home furnishing, merchant wholesalers",48000,35819,0,0,0.0,0.0,2014
4090,"Lumber and other construction materials, merchant wholesalers",178000,140748,4087,4990,2.9,3.55,2014
4170,"Professional and commercial equipment and supplies, merchant wholesalers",366000,296313,6742,6742,2.28,2.28,2014
4180,"Metals and minerals, except petroleum, merchant wholesalers",60000,49678,3966,4991,7.98,10.05,2014
4195,"Electrical and electronic goods, merchant wholesalers",241000,209255,2906,7460,1.39,3.57,2014
4265,"Hardware, plumbing and heating equipment, and supplies, merchant wholesalers",170000,127391,975,2176,0.77,1.71,2014
4270,"Machinery, equipment, and supplies, merchant wholesalers",494000,366452,7200,9180,1.97,2.51,2014
4280,"Recyclable material, merchant wholesalers",108000,86461,7042,7042,8.15,8.15,2014
4290,"Miscellaneous durable goods, merchant wholesalers",103000,80148,986,1681,1.23,2.1,2014
4370,"Paper and paper products, merchant wholesalers",65000,63007,955,955,1.52,1.52,2014
4380,"Drugs, sundries, and chemical and allied products, merchant wholesalers",279000,229878,3029,3029,1.32,1.32,2014
4390,"Apparel, fabrics, and notions, merchant wholesalers",108000,95154,978,1851,1.03,1.95,2014
4470,"Groceries and related products, merchant wholesalers",928000,767971,56892,64497,7.41,8.4,2014
4480,"Farm product raw materials, merchant wholesalers",105000,49562,53,53,0.11,0.11,2014
4490,"Petroleum and petroleum products, merchant wholesalers",172000,115477,1213,1978,1.05,1.71,2014
4560,"Alcoholic beverages, merchant wholesalers",147000,118603,6638,6760,5.6,5.7,2014
4570,"Farm supplies, merchant wholesalers",54000,31372,928,928,2.96,2.96,2014
4580,"Miscellaneous nondurable goods, merchant wholesalers",172000,145150,0,0,0.0,0.0,2014
4585,"Wholesale electronics markets, agents and brokers",55000,46984,0,0,0.0,0.0,2014
4590,Not specified wholesale trade,37000,36829,0,1579,0.0,4.29,2014
7000,RETAIL TRADE,19095000,15259288,674941,780962,4.42,5.12,2014
4670,Automobile dealers,1545000,1213491,26221,30539,2.16,2.52,2014
4680,Other motor vehicle dealers,168000,107280,2167,2167,2.02,2.02,2014
4690,"Auto parts, accessories, and tire stores",622000,480035,3651,4824,0.76,1.01,2014
4770,Furniture and home furnishings stores,612000,493367,4586,6117,0.93,1.24,2014
4780,Household appliance stores,84000,67032,1578,1578,2.35,2.35,2014
4795,"Radio, TV, and computer stores",589000,511934,11107,13449,2.17,2.63,2014
4870,Building material and supplies dealers,1152000,889332,19567,27333,2.2,3.07,2014
4880,Hardware stores,287000,202532,1419,1419,0.7,0.7,2014
4890,Lawn and garden equipment and supplies stores,376000,259060,4143,4143,1.6,1.6,2014
4970,Grocery stores,3407000,2704729,389497,415300,14.4,15.35,2014
4980,Specialty food stores,284000,239240,7659,7659,3.2,3.2,2014
4990,"Beer, wine, and liquor stores",152000,117360,7439,9419,6.34,8.03,2014
5070,Pharmacies and drug stores,1086000,874146,48743,56033,5.58,6.41,2014
5080,"Health and personal care, except drug, stores",383000,303335,5064,5064,1.67,1.67,2014
5090,Gasoline stations,622000,479064,11030,11030,2.3,2.3,2014
5170,Clothing stores,1131000,978520,10936,23999,1.12,2.45,2014
5180,Shoe stores,209000,186337,3111,4415,1.67,2.37,2014
5190,"Jewelry, luggage, and leather goods stores",187000,141455,3495,3663,2.47,2.59,2014
5275,"Sporting goods, camera, and hobby and toy stores",589000,448940,2874,5838,0.64,1.3,2014
5280,"Sewing, needlework and piece goods stores",57000,40267,0,0,0.0,0.0,2014
5295,Music stores,54000,38691,0,0,0.0,0.0,2014
5370,Book stores and news dealers,143000,110911,1016,1016,0.92,0.92,2014
5380,Department stores and discount stores,2605000,2150959,64074,76100,2.98,3.54,2014
5390,Miscellaneous general merchandise stores,647000,526559,15631,20543,2.97,3.9,2014
5470,Retail florists,101000,85822,0,2292,0.0,2.67,2014
5480,Office supplies and stationery stores,177000,142674,0,446,0.0,0.31,2014
5490,Used merchandise stores,239000,181388,0,1047,0.0,0.58,2014
5570,"Gift, novelty, and souvenir shops",164000,124404,1399,1399,1.12,1.12,2014
5580,Miscellaneous retail stores,432000,352730,0,5507,0.0,1.56,2014
5590,Electronic shopping,199000,170940,126,3877,0.07,2.27,2014
5591,Electronic auctions,23000,17714,0,963,0.0,5.44,2014
5592,Mail order houses,93000,69738,3543,6072,5.08,8.71,2014
5670,Vending machine operators,53000,40291,1617,1617,4.01,4.01,2014
5680,Fuel dealers,128000,72198,2394,2394,3.32,3.32,2014
5690,Other direct selling establishments,112000,90732,821,2588,0.91,2.85,2014
5790,Not specified retail trade,383000,346063,20021,21094,5.79,6.1,2014
8000,TRANSPORTATION & WAREHOUSING,7138000,5793506,1535934,1613873,26.51,27.86,2014
6070,Air transportation,672000,545165,220506,226418,40.45,41.53,2014
6080,Rail transportation,399000,263210,171563,176464,65.18,67.04,2014
6090,Water transportation,88000,61697,9975,11337,16.17,18.38,2014
6170,Truck transportation,1965000,1570923,141025,156253,8.98,9.95,2014
6180,Bus service and urban transit,622000,489770,205199,214009,41.9,43.7,2014
6190,Taxi and limousine service,249000,231929,32818,35066,14.15,15.12,2014
6270,Pipeline transportation,86000,53287,4551,4551,8.54,8.54,2014
6280,Scenic and sightseeing transportation,47000,29586,2455,2455,8.3,8.3,2014
6290,Services incidental to transportation,850000,724775,97757,103932,13.49,14.34,2014
6370,Postal Service,862000,655399,424704,446685,64.8,68.15,2014
6380,Couriers and messengers,799000,696804,195133,204697,28.0,29.38,2014
6390,Warehousing and storage,499000,470955,30244,31999,6.42,6.79,2014
9000,INFORMATION,3548000,2872243,271439,307041,9.45,10.69,2014
6470,Newspaper publishers,314000,221720,15478,15478,6.98,6.98,2014
6480,"Periodical, book, and directory publishers",284000,226764,4143,5126,1.83,2.26,2014
6490,Software publishers,150000,134217,1343,1343,1.0,1.0,2014
6570,Motion pictures and video industries,362000,323859,25259,28504,7.8,8.8,2014
6590,Sound recording industries,24000,25469,0,0,0.0,0.0,2014
6670,Radio and television broadcasting and cable subscription programming,735000,579000,40819,43938,7.05,7.59,2014
6672,Internet publishing and broadcasting and web search portals,91000,87600,2361,2361,2.7,2.7,2014
6680,Wired telecommunications carriers,637000,505575,86357,96195,17.08,19.03,2014
6690,Other telecommunication services,503000,416329,49311,56078,11.84,13.47,2014
6695,"Data processing, hosting, and related services",109000,83710,709,709,0.85,0.85,2014
6770,Libraries and archives,293000,230178,45560,57211,19.79,24.86,2014
6780,Other information services,46000,37816,92,92,0.24,0.24,2014
10000,FINANCE & INSURANCE,8406000,6549911,121656,144450,1.86,2.21,2014
6870,Banking and related activities,2709000,2082586,34162,39677,1.64,1.91,2014
6880,"Savings institutions, including credit unions",327000,221662,5758,6035,2.6,2.72,2014
6890,Non-depository credit and related activities,1017000,817130,10119,11333,1.24,1.39,2014
6970,"Securities, commodities, funds, trusts, and other financial investments",1196000,977579,14955,17666,1.53,1.81,2014
6990,Insurance carriers and related activities,3157000,2450953,56660,69736,2.31,2.85,2014
11000,REAL ESTATE & RENTAL & LEASING,2654000,2173489,100518,111994,4.62,5.15,2014
7070,Real estate,2225000,1826740,84225,94653,4.61,5.18,2014
7080,Automotive equipment rental and leasing,199000,158445,6283,6940,3.97,4.38,2014
7170,Video tape and disk rental,9000,4488,0,0,0.0,0.0,2014
7180,Other consumer goods rental,116000,102713,4587,4587,4.47,4.47,2014
7190,"Commercial, industrial, and other intangible assets rental and leasing",105000,81101,5422,5813,6.69,7.17,2014
12000,"PROF., SCIENTIFIC, TECHNICAL SERVICES",10357000,8298724,148439,201620,1.79,2.43,2014
7270,Legal services,1674000,1288323,29428,40112,2.28,3.11,2014
7280,"Accounting, tax preparation, bookkeeping, and payroll services",1012000,817450,11852,15745,1.45,1.93,2014
7290,"Architectural, engineering, and related services",1657000,1279377,37978,46229,2.97,3.61,2014
7370,Specialized design services,271000,235760,3346,3346,1.42,1.42,2014
7380,Computer systems design and related services,2441000,2085970,23624,36370,1.13,1.74,2014
7390,"Management, scientific, and technical consulting services",1334000,1033895,13002,20550,1.26,1.99,2014
7460,Scientific research and development services,721000,519280,12391,16717,2.39,3.22,2014
7470,Advertising and related services,579000,501332,6450,8399,1.29,1.68,2014
7480,Veterinary services,369000,287222,6083,6716,2.12,2.34,2014
7490,"Other professional, scientific, and technical services",299000,250109,4281,7433,1.71,2.97,2014
13000,MANAGEMENT & RELATED SERVICES,6435000,5443520,244237,281523,4.49,5.17,2014
7570,Management of companies and enterprises,230000,176215,2814,3288,1.6,1.87,2014
7580,Employment services,1120000,959445,28449,38332,2.97,4.0,2014
7590,Business support services,839000,699474,12932,14359,1.85,2.05,2014
7670,Travel arrangements and reservation services,318000,240632,7148,9963,2.97,4.14,2014
7680,Investigation and security services,795000,692638,47215,53047,6.82,7.66,2014
7690,Services to buildings and dwellings,1253000,1069048,56797,67254,5.31,6.29,2014
7770,Landscaping services,988000,878957,25895,26407,2.95,3.0,2014
7780,Other administrative and other support services,279000,228663,8020,9181,3.51,4.02,2014
7790,Waste management and remediation services,613000,498444,54962,59689,11.03,11.98,2014
14000,EDUCATIONAL SERVICES,17142000,12948117,4002624,4447834,30.91,34.35,2014
7860,Elementary and secondary schools,11571000,8763069,3464226,3820716,39.53,43.6,2014
7870,"Colleges and universities, including junior colleges",4809000,3576593,500866,581187,14.0,16.25,2014
7880,"Business, technical, and trade schools and training",109000,83016,10349,11487,12.47,13.84,2014
7890,"Other schools, instruction, and educational services",653000,525438,27181,34442,5.17,6.55,2014
15000,HEALTH CARE & SOCIAL ASSISTANCE,23786000,18369457,1645831,1878370,8.96,10.23,2014
7970,Offices of physicians,1762000,1440724,31067,41540,2.16,2.88,2014
7980,Offices of dentists,986000,760291,14584,18164,1.92,2.39,2014
7990,Offices of chiropractors,128000,92270,2371,2371,2.57,2.57,2014
8070,Offices of optometrists,139000,113609,1318,1318,1.16,1.16,2014
8080,Offices of other health practitioners,184000,141427,9098,11765,6.43,8.32,2014
8090,Outpatient care centers,2077000,1523046,88756,104957,5.83,6.89,2014
8170,Home health care services,1490000,1237224,95107,106335,7.69,8.59,2014
8180,Other health care services,1508000,1238994,85712,98584,6.92,7.96,2014
8190,Hospitals,8638000,6613099,929070,1052465,14.05,15.91,2014
8270,Nursing care facilities,2431000,1838770,120574,139144,6.56,7.57,2014
8290,"Residential care facilities, without nursing",1068000,818254,52227,58562,6.38,7.16,2014
8370,Individual and family services,1748000,1315026,172164,194544,13.09,14.79,2014
8380,"Community food and housing, and emergency services",156000,110880,3154,3154,2.84,2.84,2014
8390,Vocational rehabilitation services,183000,127554,5974,8603,4.68,6.74,2014
8470,Child day care services,1288000,998284,34646,36858,3.47,3.69,2014
16000,"ARTS, ENTERTAINMENT, & RECREATION",3236000,2497079,189255,211540,7.58,8.47,2014
8560,"Independent artists, performing arts, spectator sports, & related industrie",459000,399545,46728,49391,11.7,12.36,2014
8570,"Museums, art galleries, historical sites, and similar institutions",466000,334644,43323,45124,12.95,13.48,2014
8580,Bowling centers,45000,36665,0,0,0.0,0.0,2014
8590,"Other amusement, gambling, and recreation industries",2266000,1726223,99203,117023,5.75,6.78,2014
17000,ACCOMODATION & FOOD SERVICES,12175000,9955701,256279,306976,2.57,3.08,2014
8660,Traveler accommodation,1931000,1388697,130863,144060,9.42,10.37,2014
8670,"Recreational vehicle parks and camps, and rooming and boarding houses",108000,82028,1137,1137,1.39,1.39,2014
8680,Restaurants and other food services,9837000,8236745,121660,157739,1.48,1.92,2014
8690,"Drinking places, alcoholic beverages",299000,248230,2617,4038,1.05,1.63,2014
18000,"OTHER SERVICES, EXC. PUBLIC ADMIN.",7386000,5849659,182949,206287,3.13,3.53,2014
8770,Automotive repair and maintenance,1137000,921425,16189,21547,1.76,2.34,2014
8780,Car washes,156000,149763,3968,6318,2.65,4.22,2014
8790,Electronic and precision equipment repair and maintenance,142000,113442,3223,4353,2.84,3.84,2014
8870,Commercial and industrial machinery and equipment repair and maintenance,305000,240581,12045,13769,5.01,5.72,2014
8880,Personal and household goods repair and maintenance,116000,90111,936,2340,1.04,2.6,2014
8970,Barber shops,69000,69771,0,0,0.0,0.0,2014
8980,Beauty salons,695000,571922,2255,3722,0.39,0.65,2014
8990,Nail salons and other personal care services,352000,310069,2633,2633,0.85,0.85,2014
9070,Drycleaning and laundry services,319000,251397,15182,16360,6.04,6.51,2014
9080,"Funeral homes, cemeteries, and crematories",176000,142669,6941,6941,4.87,4.87,2014
9090,Other personal services,306000,269276,23803,23803,8.84,8.84,2014
9160,Religious organizations,1323000,1044858,14753,20611,1.41,1.97,2014
9170,"Civic, social, advocacy organizations, and grantmaking and giving services",1009000,682414,16028,17670,2.35,2.59,2014
9180,Labor unions,90000,63124,46886,46886,74.28,74.28,2014
9190,"Business, professional, political, and similar organizations",240000,134102,3356,3655,2.5,2.73,2014
9290,Private households,951000,794728,14744,15672,1.86,1.97,2014
19000,PUBLIC ADMINISTRATION,9406000,6739558,2173731,2393220,32.25,35.51,2014
9370,Executive offices and legislative bodies,1400000,977620,228870,254685,23.41,26.05,2014
9380,Public finance activities,464000,327207,98963,114379,30.24,34.96,2014
9390,Other general government and support,184000,139167,37588,42957,27.01,30.87,2014
9470,"Justice, public order, and safety activities",3574000,2803494,1204686,1273356,42.97,45.42,2014
9480,Administration of human resource programs,1357000,967573,294851,332330,30.47,34.35,2014
9490,Administration of environmental quality and housing programs,457000,255210,53731,65995,21.05,25.86,2014
9570,Administration of economic programs and space research,818000,502165,128586,153330,25.61,30.53,2014
9590,National security and international affairs,1152000,767118,126452,156185,16.48,20.36,2014
