cic,industry,obs,employment,members,covered,percentmem,percentcov,year
4070,"Motor vehicles, parts and supplies, merchant wholesalers",136000,152718,0,835,0.0,0.55,2021
4080,"Furniture and home furnishing, merchant wholesalers",47000,51266,2725,2725,5.32,5.32,2021
4090,"Lumber and other construction materials, merchant wholesalers",164000,154274,6146,6146,3.98,3.98,2021
4170,"Professional and commercial equipment and supplies, merchant wholesalers",251000,252505,5796,6279,2.3,2.49,2021
4180,"Metals and minerals, except petroleum, merchant wholesalers",38000,38104,0,0,0.0,0.0,2021
4195,"Electrical and electronic goods, merchant wholesalers",160000,162252,1523,3744,0.94,2.31,2021
4265,"Hardware, plumbing and heating equipment, and supplies, merchant wholesalers",163000,165132,1913,1913,1.16,1.16,2021
4270,"Machinery, equipment, and supplies, merchant wholesalers",354000,325262,9249,15196,2.84,4.67,2021
4280,"Recyclable material, merchant wholesalers",65000,57062,1921,1921,3.37,3.37,2021
4290,"Miscellaneous durable goods, merchant wholesalers",51000,41592,0,0,0.0,0.0,2021
4370,"Paper and paper products, merchant wholesalers",34000,36190,0,0,0.0,0.0,2021
4380,"Drugs, sundries, and chemical and allied products, merchant wholesalers",203000,217887,4896,5008,2.25,2.3,2021
4390,"Apparel, piece goods, and notions, merchant wholesalers",52000,55214,950,950,1.72,1.72,2021
4470,"Groceries and related products, merchant wholesalers",771000,823955,65297,73801,7.92,8.96,2021
4480,"Farm product raw materials, merchant wholesalers",89000,55005,790,790,1.44,1.44,2021
4490,"Petroleum and petroleum products, merchant wholesalers",111000,98495,2749,2910,2.79,2.95,2021
4560,"Alcoholic beverages, merchant wholesalers",125000,126319,10576,11164,8.37,8.84,2021
4570,"Farm supplies, merchant wholesalers",39000,43110,0,0,0.0,0.0,2021
4580,"Miscellaneous nondurable goods, merchant wholesalers",162000,183698,4350,7451,2.37,4.06,2021
4585,"Wholesale electronics markets, agents and brokers",32000,38210,0,1336,0.0,3.5,2021
4590,Not specified wholesale trade,42000,48556,0,0,0.0,0.0,2021
7000,RETAIL TRADE,14760000,15043938,664259,752215,4.42,5.0,2021
4670,Automobile dealers,1105000,1111976,15349,23592,1.38,2.12,2021
4680,Other motor vehicle dealers,181000,155286,2025,2910,1.3,1.87,2021
4690,"Auto parts, accessories, and tire stores",482000,444659,3782,8456,0.85,1.9,2021
4770,Furniture and home furnishings stores,420000,441689,1186,5598,0.27,1.27,2021
4780,Household appliance stores,45000,51425,1330,1330,2.59,2.59,2021
4795,Electronics stores,364000,395899,15231,16599,3.85,4.19,2021
4870,Building material and supplies dealers,1063000,1032485,10894,17469,1.06,1.69,2021
4880,Hardware stores,224000,190947,1539,3166,0.81,1.66,2021
4890,Lawn and garden equipment and supplies stores,295000,232198,2457,4169,1.06,1.8,2021
4971,Supermarkets and other grocery (except convenience) stores,2332000,2482978,439860,457563,17.72,18.43,2021
4972,Convenience Stores,317000,282864,5484,6075,1.94,2.15,2021
4980,Specialty food stores,175000,183873,3488,3634,1.9,1.98,2021
4990,"Beer, wine, and liquor stores",124000,131053,0,1821,0.0,1.39,2021
5070,Pharmacies and drug stores,840000,852773,35232,39476,4.13,4.63,2021
5080,"Health and personal care, except drug, stores",349000,375362,3210,4047,0.86,1.08,2021
5090,Gasoline stations,480000,445077,9359,11391,2.1,2.56,2021
5170,Clothing stores,732000,801445,4229,10121,0.53,1.26,2021
5180,Shoe stores,118000,122379,663,663,0.54,0.54,2021
5190,"Jewelry, luggage, and leather goods stores",103000,101495,0,0,0.0,0.0,2021
5275,"Sporting goods, camera, and hobby and toy stores",427000,411127,1362,6440,0.33,1.57,2021
5280,"Sewing, needlework and piece goods stores",50000,46704,0,0,0.0,0.0,2021
5295,Musical instrument and supplies stores,39000,41498,0,0,0.0,0.0,2021
5370,Book stores and news dealers,75000,74654,5083,5083,6.81,6.81,2021
5381,Department stores,253000,267560,5575,7147,2.08,2.67,2021
5391,"General merchandise stores, including warehouse clubs and supercenters",2110000,2122692,58975,67958,2.78,3.2,2021
5470,Florists,66000,68914,0,0,0.0,0.0,2021
5480,Office supplies and stationery stores,82000,76521,769,769,1.01,1.01,2021
5490,Used merchandise stores,178000,164081,2343,2343,1.43,1.43,2021
5570,"Gift, novelty, and souvenir shops",88000,77470,998,998,1.29,1.29,2021
5580,Miscellaneous retail stores,464000,494511,4825,4825,0.98,0.98,2021
5593,Electronic shopping and mail-order houses,661000,805026,8078,10693,1.0,1.33,2021
5670,Vending machine operators,31000,32098,2448,5422,7.63,16.89,2021
5680,Fuel dealers,95000,67148,914,914,1.36,1.36,2021
5690,Other direct selling establishments,48000,51742,1343,1343,2.6,2.6,2021
5790,Not specified retail trade,344000,406311,16214,20186,3.99,4.97,2021
8000,TRANSPORTATION & WAREHOUSING,6521000,7053131,1437156,1559353,20.38,22.11,2021
6070,Air transportation,562000,602707,231414,242337,38.4,40.21,2021
6080,Rail transportation,248000,199435,107632,113299,53.97,56.81,2021
6090,Water transportation,64000,64318,12982,13828,20.18,21.5,2021
6170,Truck transportation,1653000,1709068,119673,133761,7.0,7.83,2021
6180,Bus service and urban transit,396000,446614,190015,194251,42.55,43.49,2021
6190,Taxi and limousine service,200000,244939,15051,15169,6.14,6.19,2021
6270,Pipeline transportation,66000,53015,2584,2584,4.88,4.88,2021
6280,Scenic and sightseeing transportation,28000,17002,306,306,1.8,1.8,2021
6290,Services incidental to transportation,668000,721157,123316,130856,17.1,18.15,2021
6370,Postal Service,645000,629045,369622,403416,58.76,64.13,2021
6380,Couriers and messengers,1177000,1345537,214123,235951,15.91,17.54,2021
6390,Warehousing and storage,814000,1020290,50432,73590,4.94,7.21,2021
9000,INFORMATION,2306000,2430840,257402,286004,10.59,11.77,2021
6470,Newspaper publishers,123000,106082,11365,14588,10.71,13.75,2021
6480,"Periodical, book, and directory publishers",140000,134183,5201,6883,3.88,5.13,2021
6490,Software publishers,61000,73544,1573,1573,2.14,2.14,2021
6570,Motion pictures and video industries,276000,328653,57435,61610,17.48,18.75,2021
6590,Sound recording industries,22000,26618,4023,4023,15.11,15.11,2021
6670,Broadcasting (except internet),363000,370784,33875,40222,9.14,10.85,2021
6672,Internet publishing and broadcasting and web search portals,164000,196971,1099,2825,0.56,1.43,2021
6680,Wired telecommunications carriers,466000,486840,73807,76535,15.16,15.72,2021
6690,"Telecommunications, except wired telecommunications carriers",342000,358967,28030,34289,7.81,9.55,2021
6695,"Data processing, hosting, and related services",100000,108765,5974,7307,5.49,6.72,2021
6770,Libraries and archives,214000,203808,30929,32056,15.18,15.73,2021
6780,"Other information services, except libraries and archives, and internet publish",35000,35618,4086,4086,11.47,11.47,2021
10000,FINANCE & INSURANCE,6714000,7011688,109056,159280,1.56,2.27,2021
6870,Banking and related activities,1926000,1918789,32842,41592,1.71,2.17,2021
6880,"Savings institutions, including credit unions",303000,268774,369,2106,0.14,0.78,2021
6890,Non-depository credit and related activities,982000,1097710,9825,14996,0.9,1.37,2021
6970,"Securities, commodities, funds, trusts, and other financial investments",1056000,1169844,19978,31201,1.71,2.67,2021
6991,Insurance carriers,1590000,1681284,30062,49160,1.79,2.92,2021
6992,"Agencies, brokerages, and other insurance related activities",857000,875284,15979,20222,1.83,2.31,2021
11000,REAL ESTATE & RENTAL & LEASING,2218000,2282145,130395,162119,5.71,7.1,2021
7071,"Lessors of real estate, and offices of real estate agents and brokers",1486000,1565993,94827,119961,6.06,7.66,2021
7072,"Real estate property managers, offices of real estate appraisers, and other act",431000,429438,21679,26059,5.05,6.07,2021
7080,Automotive equipment rental and leasing,119000,114935,7537,8184,6.56,7.12,2021
7181,Other consumer goods rental,56000,54812,0,1563,0.0,2.85,2021
7190,"Commercial, industrial, and other intangible assets rental and leasing",126000,116965,6350,6350,5.43,5.43,2021
12000,"PROF., SCIENTIFIC, TECHNICAL SERVICES",10134000,10748212,165608,250660,1.54,2.33,2021
7270,Legal services,1271000,1255027,24097,26876,1.92,2.14,2021
7280,"Accounting, tax preparation, bookkeeping and payroll services",843000,900037,4031,12380,0.45,1.38,2021
7290,"Architectural, engineering, and related services",1476000,1520734,34551,53966,2.27,3.55,2021
7370,Specialized design services,169000,191809,0,428,0.0,0.22,2021
7380,Computer systems design and related services,3304000,3733323,52937,84003,1.42,2.25,2021
7390,"Management, scientific and technical consulting services",1142000,1178837,11101,14098,0.94,1.2,2021
7460,Scientific research and development services,730000,696867,19561,27635,2.81,3.97,2021
7470,Advertising and related services,420000,484889,7148,7148,1.47,1.47,2021
7480,Veterinary services,357000,362161,4760,13197,1.31,3.64,2021
7490,"Other professional, scientific and technical services",422000,424523,7416,10925,1.75,2.57,2021
13000,MANAGEMENT & RELATED SERVICES,4623000,5054677,252850,296382,5.0,5.86,2021
7570,Management of companies and enterprises,56000,60116,3148,6268,5.24,10.43,2021
7580,Employment services,720000,815619,21683,27666,2.66,3.39,2021
7590,Business support services,441000,461859,5532,10883,1.2,2.36,2021
7670,Travel arrangements and reservation services,187000,190948,3079,4234,1.61,2.22,2021
7680,Investigation and security services,656000,723870,52453,60645,7.25,8.38,2021
7690,Services to buildings and dwellings (except cleaning during construction and im,1108000,1240775,75165,85443,6.06,6.89,2021
7770,Landscaping services,789000,881586,36730,42253,4.17,4.79,2021
7780,Other administrative and other support services,257000,276693,12642,13463,4.57,4.87,2021
7790,Waste management and remediation services,409000,403207,42414,45523,10.52,11.29,2021
14000,EDUCATIONAL SERVICES,13496000,13230964,4006975,4517520,30.28,34.14,2021
7860,Elementary and secondary schools,9079000,8852762,3457197,3862835,39.05,43.63,2021
7870,"Colleges and universities, including junior colleges",3743000,3687802,509518,605216,13.82,16.41,2021
7880,"Business, technical, and trade schools and training",47000,40541,5659,7243,13.96,17.87,2021
7890,"Other schools and instruction, and educational support services",627000,649858,34600,42225,5.32,6.5,2021
15000,HEALTH CARE & SOCIAL ASSISTANCE,19858000,19736142,1598237,1841808,8.1,9.33,2021
7970,Offices of physicians,1371000,1420315,51483,62433,3.62,4.4,2021
7980,Offices of dentists,845000,853621,28684,36034,3.36,4.22,2021
7990,Office of chiropractors,117000,114164,1439,1439,1.26,1.26,2021
8070,Offices of optometrists,147000,137371,1163,2195,0.85,1.6,2021
8080,Offices of other health practitioners,169000,160249,2908,2908,1.82,1.82,2021
8090,Outpatient care centers,1978000,1918133,88185,106515,4.6,5.55,2021
8170,Home health care services,1242000,1308182,76536,90467,5.85,6.92,2021
8180,Other health care services,1473000,1567662,94799,110394,6.05,7.04,2021
8191,"General medical and surgical hospitals, and specialty (except psychiatric and s",7427000,7285703,950521,1080465,13.05,14.83,2021
8192,Psychiatric and substance abuse hospitals,99000,88173,16508,21307,18.72,24.17,2021
8270,Nursing care facilities (skilled nursing facilities),1374000,1310718,70880,84240,5.41,6.43,2021
8290,"Residential care facilities, except skilled nursing facilities",925000,914183,29343,36784,3.21,4.02,2021
8370,Individual and family services,1467000,1442390,143761,157338,9.97,10.91,2021
8380,"Community food and housing, and emergency services",169000,173804,6353,6708,3.66,3.86,2021
8390,Vocational rehabilitation services,82000,78630,2447,2447,3.11,3.11,2021
8470,Child day care services,973000,962838,33219,40127,3.45,4.17,2021
16000,"ARTS, ENTERTAINMENT, & RECREATION",2219000,2295293,146201,165954,6.37,7.23,2021
8561,Performing arts companies,99000,111377,8417,9706,7.56,8.72,2021
8562,Spectator sports,94000,115107,8181,13207,7.11,11.47,2021
8563,"Promoters of performing arts, sports, and similar events, agents and managers f",72000,81056,11252,12449,13.88,15.36,2021
8564,"Independent artists, writers, and performers",45000,46436,4133,4133,8.9,8.9,2021
8570,"Museums, art galleries, historical sites, and similar institutions",350000,339181,44432,50142,13.1,14.78,2021
8580,Bowling centers,38000,42603,0,0,0.0,0.0,2021
8590,"Other amusement, gambling, and recreation industries",1521000,1559530,69783,76314,4.47,4.89,2021
17000,ACCOMODATION & FOOD SERVICES,8754000,9292247,164480,201239,1.77,2.17,2021
8660,Traveler accommodation,1024000,921225,57429,62836,6.23,6.82,2021
8670,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitor",78000,62567,1308,1308,2.09,2.09,2021
8680,Restaurants and other food services,7489000,8162187,105743,136671,1.3,1.67,2021
8690,"Drinking places, alcoholic beverages",163000,146267,0,423,0.0,0.29,2021
18000,"OTHER SERVICES, EXC. PUBLIC ADMIN.",5597000,5670497,182763,216128,3.22,3.81,2021
8770,Automotive repair and maintenance,986000,1036773,21829,28675,2.11,2.77,2021
8780,Car washes,137000,156879,2242,2242,1.43,1.43,2021
8790,Electronic and precision equipment repair and maintenance,74000,78007,2101,2101,2.69,2.69,2021
8870,Commercial and industrial machinery and equipment repair and maintenance,256000,240325,13184,15469,5.49,6.44,2021
8891,Personal and household goods repair and maintenance,95000,102740,1341,3583,1.31,3.49,2021
8970,Barber shops,65000,82834,2129,2129,2.57,2.57,2021
8980,Beauty salons,476000,499603,5656,6953,1.13,1.39,2021
8990,Nail salons and other personal care services,292000,328053,2689,4051,0.82,1.24,2021
9070,Dry cleaning and laundry services,193000,209870,14090,15035,6.71,7.16,2021
9080,"Funeral homes, and cemeteries and crematories",106000,105473,10874,11765,10.31,11.16,2021
9090,Other personal services,262000,287726,10874,16534,3.78,5.75,2021
9160,Religious organizations,986000,948519,6027,9194,0.64,0.97,2021
9170,"Civic, social, advocacy organizations, and grantmaking and giving services",813000,706427,14913,19648,2.11,2.78,2021
9180,Labor unions,77000,80300,52163,53821,64.96,67.02,2021
9190,"Business, professional, political, and similar organizations",194000,161843,5163,6560,3.19,4.05,2021
9290,Private households,585000,645118,17480,18359,2.71,2.85,2021
19000,PUBLIC ADMINISTRATION,8120000,7382443,2143067,2372555,29.03,32.14,2021
9370,Executive offices and legislative bodies,1205000,1076375,223179,254036,20.73,23.6,2021
9380,Public finance activities,359000,331449,90118,109429,27.19,33.02,2021
9390,Other general government and support,161000,149027,34884,44586,23.41,29.92,2021
9470,"Justice, public order, and safety activities",2731000,2671977,1093244,1153723,40.92,43.18,2021
9480,Administration of human resource programs,1356000,1267316,332403,373760,26.23,29.49,2021
9490,Administration of environmental quality and housing programs,396000,305762,76932,88137,25.16,28.83,2021
9570,Administration of economic programs and space research,727000,555638,138655,156071,24.95,28.09,2021
9590,National security and international affairs,1185000,1024896,153649,192810,14.99,18.81,2021
