cic,industry,obs,employment,members,covered,percentmem,percentcov,year
221,"Footwear, except rubber and plastic ",57000,36994,3977,3977,10.75,10.75,2000
222,"Leather products, except footwear ",48000,43471,1985,1985,4.57,4.57,2000
5000,"MANUFACTURING, DURABLE GOODS",14822000,11732624,1795997,1900480,15.31,16.2,2000
230,Logging ,117000,69112,1095,1873,1.59,2.71,2000
231,"Sawmills, planing mills, and millwork ",530000,380538,42655,45558,11.21,11.97,2000
232,Wood buildings and mobile homes ,108000,91540,5437,6266,5.94,6.85,2000
241,Miscellaneous wood products ,171000,126615,8015,9130,6.33,7.21,2000
242,Furniture and fixtures ,756000,617145,54297,57547,8.8,9.32,2000
250,Glass and glass products ,233000,190559,41041,41041,21.54,21.54,2000
251,"Cement, concrete, gypsum, and plaster products ",278000,215710,35714,36308,16.56,16.83,2000
252,Structural clay products ,38000,30957,2609,2609,8.43,8.43,2000
261,Pottery and related products ,54000,40237,12993,12993,32.29,32.29,2000
262,Miscellaneous nonmetallic mineral and stone products ,142000,110398,17633,18886,15.97,17.11,2000
270,"Blast furnaces, steelworks, rolling and finishing mills ",400000,317447,124583,128025,39.25,40.33,2000
271,Iron and steel foundries ,124000,104602,41752,41752,39.91,39.91,2000
272,Primary aluminum industries ,159000,139519,45810,48729,32.83,34.93,2000
280,Other primary metal industries ,236000,189206,30227,32621,15.98,17.24,2000
281,"Cutlery, handtools, and general hardware ",134000,94558,15124,16239,16.0,17.17,2000
282,Fabricated structural metal products ,660000,522827,67835,71936,12.97,13.76,2000
290,Screw machine products ,79000,59830,2846,2846,4.76,4.76,2000
291,Metal forgings and stampings ,166000,134290,37988,40119,28.29,29.87,2000
292,Ordnance ,62000,44156,8616,8616,19.51,19.51,2000
300,Miscellaneous fabricated metal products ,437000,358364,48648,48648,13.58,13.58,2000
301,Not specified metal industries,3000,2303,0,0,0.0,0.0,2000
310,Engines and turbines ,74000,65684,16535,16535,25.17,25.17,2000
311,Farm machinery and equipment ,161000,99332,10293,13834,10.36,13.93,2000
312,Construction and material handling machines ,278000,227373,49432,50735,21.74,22.31,2000
320,Metalworking machinery ,376000,300281,29631,32314,9.87,10.76,2000
321,Office and accounting machines ,45000,35012,1012,1128,2.89,3.22,2000
322,Computers and related equipment ,624000,524299,2758,3583,0.53,0.68,2000
331,"Machinery, except electrical, n.e.c. ",1401000,1112897,131817,140457,11.84,12.62,2000
332,Not specified machinery,5000,4223,1120,1120,26.54,26.54,2000
340,Household appliances ,146000,129640,26401,29300,20.37,22.6,2000
341,"Radio, TV, and communication equipment ",524000,441488,32395,35041,7.34,7.94,2000
342,"Electrical machinery, equipment, and supplies, n.e.c. ",1690000,1297002,110080,121079,8.49,9.34,2000
350,"Not specified electrical machinery, equipment, and supplies",27000,29486,1643,1643,5.57,5.57,2000
351,Motor vehicles and motor vehicle equipment ,1615000,1310186,469912,481324,35.87,36.74,2000
352,Aircraft and parts ,540000,439920,113090,124403,25.71,28.28,2000
360,Ship and boat building and repairing ,234000,178006,29029,32002,16.31,17.98,2000
361,Railroad locomotives and equipment ,33000,25671,6298,6298,24.53,24.53,2000
362,"Guided missiles, space vehicles, and parts ",274000,222348,29931,40678,13.46,18.3,2000
370,Cycles and miscellaneous transportation equipment ,107000,85699,13251,13251,15.46,15.46,2000
371,Scientific and controlling instruments ,262000,205716,8536,8536,4.15,4.15,2000
372,"Medical, dental, and optical instruments and supplies ",518000,415422,11903,14144,2.87,3.4,2000
380,Photographic equipment and supplies ,123000,95672,4596,4596,4.8,4.8,2000
381,"Watches, clocks, and clockwork operated devices ",15000,18375,3692,3692,20.1,20.1,2000
390,"Toys, amusement, and sporting goods ",183000,139471,12073,12737,8.66,9.13,2000
391,Miscellaneous manufacturing industries ,520000,359168,21916,25706,6.1,7.16,2000
392,Not specified manufacturing industries,160000,130318,13714,14579,10.52,11.19,2000
6000,TRANSPORTATION,7607000,5764657,1922984,2032118,33.36,35.25,2000
400,Railroads ,459000,316734,219837,225207,69.41,71.1,2000
401,Bus service and urban transit ,828000,614042,222671,235593,36.26,38.37,2000
402,Taxicab service ,116000,86814,6875,7133,7.92,8.22,2000
410,Trucking service ,2859000,2196064,411533,434687,18.74,19.79,2000
411,Warehousing and storage ,196000,169628,13325,14633,7.86,8.63,2000
412,U.S. Postal Service ,1214000,894759,626382,663854,70.01,74.19,2000
420,Water transportation ,236000,183226,43132,45267,23.54,24.71,2000
421,Air transportation ,1180000,923643,357369,380981,38.69,41.25,2000
422,"Pipe lines, except natural gas ",24000,16098,3103,3203,19.28,19.9,2000
432,Services incidental to transportation ,495000,363646,18752,21554,5.16,5.93,2000
7000,COMMUNICATIONS,2506000,1962963,406407,441725,20.7,22.5,2000
440,Radio and television broadcasting and cable ,629000,465685,44375,49073,9.53,10.54,2000
441,Telephone communications ,1840000,1469650,361366,391986,24.59,26.67,2000
442,Telegraph and miscellaneous communications services ,37000,27626,665,665,2.41,2.41,2000
8000,UTILITIES AND SANITARY SERVICES,2010000,1435376,426304,446150,29.7,31.08,2000
450,Electric light and power ,853000,584962,184717,193907,31.58,33.15,2000
451,Gas and steam supply systems ,201000,138029,39618,40717,28.7,29.5,2000
452,"Electric and gas, and other combinations ",182000,150177,51222,52624,34.11,35.04,2000
470,Water supply and irrigation ,328000,240228,57028,59142,23.74,24.62,2000
471,Sanitary services ,434000,311758,92807,98848,29.77,31.71,2000
472,Not specified utilities,12000,10220,909,909,8.9,8.9,2000
9000,WHOLESALE TRADE,6297000,4779549,245538,269594,5.14,5.64,2000
500,Motor vehicles and equipment ,312000,242788,11870,11870,4.89,4.89,2000
501,Furniture and home furnishings ,99000,81986,2909,2909,3.55,3.55,2000
502,Lumber and construction materials ,268000,212371,10976,10976,5.17,5.17,2000
510,Professional and commercial equipment and supplies ,624000,505186,10458,12192,2.07,2.41,2000
511,"Metals and minerals, except petroleum ",125000,95089,11805,11805,12.42,12.42,2000
512,Electrical goods ,447000,362839,1126,1126,0.31,0.31,2000
521,"Hardware, plumbing and heating supplies ",337000,250606,6667,8785,2.66,3.51,2000
530,"Machinery, equipment, and supplies ",913000,647379,13577,16227,2.1,2.51,2000
531,Scrap and waste materials ,191000,145937,17082,19181,11.71,13.14,2000
532,"Miscellaneous wholesale, durable goods ",176000,131641,1581,1581,1.2,1.2,2000
540,Paper and paper products ,160000,124674,5940,6260,4.77,5.02,2000
541,"Drugs, chemicals and allied products ",312000,235865,3958,7142,1.68,3.03,2000
542,"Apparel, fabrics, and notions ",157000,123117,4106,5428,3.34,4.41,2000
550,Groceries and related products ,1129000,867470,106454,114447,12.27,13.19,2000
551,Farm-product raw materials ,153000,96077,2657,2657,2.77,2.77,2000
552,Petroleum products ,154000,106892,3320,3320,3.11,3.11,2000
560,Alcoholic beverages ,149000,110272,10670,10670,9.68,9.68,2000
561,Farm supplies ,183000,119595,1696,1696,1.42,1.42,2000
562,"Miscellaneous wholesale, nondurable goods ",370000,285815,15508,18145,5.43,6.35,2000
571,Not specified wholesale trade,38000,33939,3166,3166,9.33,9.33,2000
10000,RETAIL TRADE,27042000,20451705,963765,1063862,4.71,5.2,2000
580,Lumber and building material retailing ,841000,662316,15475,20109,2.34,3.04,2000
581,Hardware stores ,283000,202965,2263,2263,1.12,1.12,2000
582,Retail nurseries and garden stores ,164000,119419,2120,2120,1.78,1.78,2000
590,Mobile home dealers ,55000,36588,0,0,0.0,0.0,2000
591,Department stores ,2895000,2223787,90072,102968,4.05,4.63,2000
592,Variety stores ,186000,144176,745,1786,0.52,1.24,2000
600,Miscellaneous general merchandise stores ,252000,172296,9397,9397,5.45,5.45,2000
601,Grocery stores ,3878000,2876733,556592,586703,19.35,20.39,2000
602,Dairy products stores ,32000,27853,3339,3556,11.99,12.77,2000
610,Retail bakeries ,234000,167168,9568,12401,5.72,7.42,2000
611,"Food stores, n.e.c. ",235000,183208,7215,8647,3.94,4.72,2000
612,Motor vehicle dealers ,1531000,1166212,40163,46458,3.44,3.98,2000
620,Auto and home supply stores ,565000,423231,10550,13884,2.49,3.28,2000
621,Gasoline service stations ,463000,336924,4787,5407,1.42,1.6,2000
622,Miscellaneous vehicle dealers ,166000,117061,0,0,0.0,0.0,2000
623,"Apparel and accessory stores, except shoe ",959000,715443,7310,8902,1.02,1.24,2000
630,Shoe stores ,161000,129373,422,422,0.33,0.33,2000
631,Furniture and home furnishings stores ,695000,531074,9181,10107,1.73,1.9,2000
632,Household appliance stores ,79000,53775,1725,2009,3.21,3.74,2000
633,"Radio, TV, and computer stores ",577000,455514,5606,7364,1.23,1.62,2000
640,Music stores ,160000,132515,794,794,0.6,0.6,2000
641,Eating and drinking places ,8450000,6433193,92385,110047,1.44,1.71,2000
642,Drug stores ,832000,645249,52981,59158,8.21,9.17,2000
650,Liquor stores ,154000,127913,5136,6462,4.02,5.05,2000
651,"Sporting goods, bicycles, and hobby stores ",456000,346036,2330,4167,0.67,1.2,2000
652,Book and stationery stores ,410000,303122,6168,6855,2.04,2.26,2000
660,Jewelry stores ,194000,145771,1897,3190,1.3,2.19,2000
661,"Gift, novelty, and souvenir shops ",240000,182526,2050,2050,1.12,1.12,2000
662,"Sewing, needlework and piece goods stores ",54000,41871,0,0,0.0,0.0,2000
663,Catalog and mail order houses ,171000,123670,4016,4356,3.25,3.52,2000
670,Vending machine operators ,69000,53206,4446,4446,8.36,8.36,2000
671,Direct selling establishments ,159000,106980,1050,1050,0.98,0.98,2000
672,Fuel dealers ,134000,89518,5314,5314,5.94,5.94,2000
681,Retail florists ,219000,153861,1684,1684,1.1,1.1,2000
682,Miscellaneous retail stores ,938000,693364,4109,5945,0.59,0.86,2000
691,Not specified retail trade,151000,127777,2859,3823,2.24,2.99,2000
11000,"FINANCE, INSURANCE, AND REAL ESTATE",10343000,7686437,173541,212215,2.26,2.76,2000
700,Banking ,2644000,1906088,13612,21867,0.71,1.15,2000
701,"Savings institutions, including credit unions ",407000,274078,4321,7632,1.58,2.78,2000
702,"Credit agencies, n.e.c. ",998000,754437,3448,6714,0.46,0.89,2000
710,"Security, commodity brokerage, and investment companies ",1185000,910665,11702,13892,1.28,1.53,2000
711,Insurance ,2861000,2130286,48648,59828,2.28,2.81,2000
712,"Real estate, including real estate-insurance offices ",2248000,1710879,91808,102280,5.37,5.98,2000
12000,BUSINESS AND REPAIR SERVICES,9980000,7934153,236929,298801,2.99,3.77,2000
721,Advertising ,298000,233302,2772,5035,1.19,2.16,2000
722,Services to dwellings and other buildings ,870000,649509,56652,63678,8.72,9.8,2000
731,Personnel supply services ,1284000,1064222,18888,34823,1.77,3.27,2000
732,Computer and data processing services ,2687000,2225419,24166,37832,1.09,1.7,2000
740,Detective and protective services ,703000,547519,32626,38972,5.96,7.12,2000
741,"Business services, n.e.c. ",2017000,1540675,35705,42580,2.32,2.76,2000
742,"Automotive rental and leasing, without drivers ",254000,204049,11335,12495,5.56,6.12,2000
750,Automotive parking and carwashes ,232000,189877,10844,12117,5.71,6.38,2000
751,Automotive repair and related services ,1080000,847388,18700,22730,2.21,2.68,2000
752,Electrical repair shops ,108000,81481,4138,4138,5.08,5.08,2000
760,Miscellaneous repair services ,447000,350708,21098,24396,6.02,6.96,2000
13000,PERSONAL SERVICES,5212000,3676547,201262,215423,5.47,5.86,2000
761,Private Households ,1149000,869632,6402,7780,0.74,0.89,2000
762,Hotels and Motels ,2235000,1414760,159344,165678,11.26,11.71,2000
770,"Lodging places, except hotels and motels ",158000,111044,1313,1313,1.18,1.18,2000
771,"Laundry, cleaning, and garment services ",484000,375900,23110,24868,6.15,6.62,2000
772,Beauty shops ,704000,526445,5192,6676,0.99,1.27,2000
780,Barber shops ,59000,48987,2690,2690,5.49,5.49,2000
781,Funeral service and crematories ,120000,90549,1200,1200,1.33,1.33,2000
782,Shoe repair shops ,5000,4906,0,0,0.0,0.0,2000
790,Dressmaking shops ,3000,2726,0,0,0.0,0.0,2000
791,Miscellaneous personal services ,295000,231593,2007,5215,0.87,2.25,2000
14000,ENTERTAINMENT AND RECREATION SERVICES,9851000,7184791,894586,1024414,12.45,14.26,2000
800,Theaters and motion pictures ,631000,477760,90559,97219,18.96,20.35,2000
801,Video tape rental ,128000,103272,0,0,0.0,0.0,2000
802,Bowling centers ,65000,49813,0,0,0.0,0.0,2000
810,Miscellaneous entertainment and recreation services ,2091000,1550436,114611,132017,7.39,8.51,2000
15000,"MEDICAL SERVICES, EXCEPT HOSPITALS",8064000,5962811,428717,490516,7.19,8.23,2000
812,Offices and clinics of physicians ,1942000,1430828,39720,45234,2.78,3.16,2000
820,Offices and clinics of dentists ,726000,535232,6131,8004,1.15,1.5,2000
821,Offices and clinics of chiropractors ,117000,87751,0,0,0.0,0.0,2000
822,Offices and clinics of optometrists ,65000,51358,1800,3207,3.51,6.25,2000
830,"Offices and clinics of health practitioners, n.e.c. ",67000,49322,1692,1692,3.43,3.43,2000
831,HOSPITALS ,6936000,5003508,689415,795177,13.78,15.89,2000
832,Nursing and personal care facilities ,2425000,1741386,176338,195059,10.13,11.2,2000
840,"Health services, n.e.c. ",2722000,2066931,203033,237318,9.82,11.48,2000
16000,OTHER PROFESSIONAL SERVICES,7156000,5304644,145467,171879,2.74,3.24,2000
841,Legal services ,1459000,1097641,11534,16554,1.05,1.51,2000
17000,EDUCATIONAL SERVICES,15129000,10878364,3748209,4291327,34.46,39.45,2000
842,Elementary and secondary schools ,10394000,7556886,3314308,3766976,43.86,49.85,2000
850,Colleges and universities ,4130000,2885124,391257,477168,13.56,16.54,2000
851,Vocational schools ,121000,90501,6727,9456,7.43,10.45,2000
852,Libraries ,260000,184864,27179,28693,14.7,15.52,2000
860,"Educational services, n.e.c. ",224000,160988,8736,9032,5.43,5.61,2000
18000,SOCIAL SERVICES,3984000,2959371,214798,259619,7.26,8.77,2000
861,Job training and vocational rehabilitation services ,302000,216637,17929,20092,8.28,9.27,2000
862,Child day care services ,1312000,1014326,24237,36553,2.39,3.6,2000
863,Family child care homes ,32000,23680,0,0,0.0,0.0,2000
870,"Residential care facilities, without nursing ",690000,504635,31398,37253,6.22,7.38,2000
871,"Social services, n.e.c. ",1648000,1200090,141232,165720,11.77,13.81,2000
872,"Museums, art galleries, and zoos ",173000,117161,13938,14074,11.9,12.01,2000
873,Labor unions ,84000,59335,47198,47559,79.54,80.15,2000
880,Religious organizations ,1296000,958070,6688,9099,0.7,0.95,2000
881,"Membership organizations, n.e.c. ",538000,358056,7433,7810,2.08,2.18,2000
882,"Engineering, architectural, and surveying services ",1114000,853723,20129,27503,2.36,3.22,2000
890,"Accounting, auditing, and bookkeeping services ",722000,552097,3640,5446,0.66,0.99,2000
891,"Research, development, and testing services ",782000,567948,27472,29776,4.84,5.24,2000
892,Management and public relations services ,882000,668435,7187,13809,1.08,2.07,2000
893,Miscellaneous professional and related services ,106000,72173,244,244,0.34,0.34,2000
19000,PUBLIC ADMINISTRATION,8455000,5978128,1913282,2135327,32.0,35.72,2000
900,Executive and legislative offices ,246000,154028,12593,14985,8.18,9.73,2000
901,"General government, n.e.c. ",1024000,700892,173295,197017,24.72,28.11,2000
910,"Justice, public order, and safety ",3351000,2525842,1124871,1209489,44.53,47.88,2000
921,"Public finance, taxation, and monetary policy ",497000,336750,101446,116349,30.13,34.55,2000
922,Administration of human resources programs ,1144000,774893,213853,250970,27.6,32.39,2000
930,Administration of environmental quality and housing programs ,403000,244390,54080,61853,22.13,25.31,2000
931,Administration of economic programs ,937000,630392,162496,187420,25.78,29.73,2000
932,National security and international affairs ,853000,610938,70645,97241,11.56,15.92,2000
